Name,Medium,Website,Facebook,Twitter_Name,Twitter_ID,Geography
Arkansas Business,Newspapers,http://www.arkansasbusiness.com/,https://www.facebook.com/ArkansasBusiness,arkbusiness,17288548,AR
Arkansas Democrat-Gazette,Newspapers,http://www.arkansasonline.com/,https://www.facebook.com/arkansasonline,arkansasonline,25354366,AR
Arkansas Times,Newspapers,http://www.arktimes.com/,https://www.facebook.com/arkansastimes,arkansasblog,171311,AR
Daily Record,Newspapers,http://www.dailyrecord.us/,https://www.facebook.com/pages/The-Daily-Record/283224786646,Dailyrecord_AR,2546732444,AR
El Latino Arkansas,Newspapers,http://www.ellatinoarkansas.com/,https://www.facebook.com/ellatinoarkansas,,,AR
Hola! Arkansas,Newspapers,http://hola-arkansas.com/,https://www.facebook.com/HolaArkansas,holaarkansas,721588,AR
Lonoke Democrat,Newspapers,http://lonokenews.net/lonoke-democrat,https://www.facebook.com/pages/Lonoke-Democrat/175547555809803,LonokeDemocrat,479761414,AR
Banner-News,Newspapers,http://www.magnoliabannernews.com/,https://www.facebook.com/BannerNewsMagnolia,,,AR
Magnolia Reporter,Newspapers,http://www.magnoliareporter.com/,https://www.facebook.com/pages/Magnolia-Reporter/279321149481,,,AR
Malvern Daily Record,Newspapers,http://www.malvern-online.com/,https://www.facebook.com/themalverndailyrecord,,,AR
Northeast Arkansas Town Crier,Newspapers,http://www.thetown-crier.com/,,,,AR
Maumelle Monitor,Newspapers,http://pulaskinews.net/maumelle-monitor,https://www.facebook.com/pages/Maumelle-Monitor/102536416481608,MaumelleMonitor,46683,AR
Woodruff Co. Monitor Leader Advocate,Newspapers,http://www.wcmla.net/,https://www.facebook.com/pages/Woodruff-County-Monitor/150758148350244,,,AR
Times-News,Newspapers,http://www.themcgeheetimes.com/,,,,AR
Mena Star,Newspapers,http://www.menastar.com/,,,,AR
Advance Monticellonian,Newspapers,http://mymonticellonews.net/,https://www.facebook.com/pages/Advance-Monticellonian/221108175433,myadvancenews,36674,AR
Petit Jean Country Headlight,Newspapers,http://www.headlightnews.com/,,,,AR
Baxter Bulletin,Newspapers,http://www.baxterbulletin.com/,https://www.facebook.com/bulletin.newsroom,BBnewsroom,365594,AR
Stone County Leader,Newspapers,http://stonecountyleader.com/,https://www.facebook.com/pages/Stone-County-Leader/201611740600,StoneCoLeader,314147,AR
Nashville Leader,Newspapers,http://swarkansasnews.com/,https://www.facebook.com/nashvilleleader,NashLeader,nan,AR
Nashville Leader,Newspapers,http://swarkansasnews.com/,https://www.facebook.com/nashvilleleader,NashLeader,nan,AR
Southwest Arkansas News,Newspapers,http://swarkansasnews.com/,https://www.facebook.com/nashvilleleader,NashLeader,nan,AR
Southwest Arkansas News,Newspapers,http://swarkansasnews.com/,https://www.facebook.com/nashvilleleader,NashLeader,nan,AR
Newport Independent,Newspapers,http://www.newportindependent.com/,https://www.facebook.com/newportindependent,,,AR
North Little Rock Times,Newspapers,http://pulaskinews.net/north-little-rock-times,https://www.facebook.com/NLR.Times,nlrtimes,55352444,AR
Osceola Times,Newspapers,http://www.osceolatimes.com,https://www.facebook.com/pages/The-Osceola-Times/129827420394117,,,AR
Ozark Spectator,Newspapers,http://ozarkspectator.net/,,,,AR
Paragould Daily Press,Newspapers,http://www.paragoulddailypress.com/,https://www.facebook.com/pages/Paragould-Daily-Press/230281143711159,PDailyPress,1477112,AR
Paris Express,Newspapers,http://paris-express.com/,https://www.facebook.com/pages/Paris-Express/124601337637685,,,AR
Times of Northeast Benton County,Newspapers,http://tnebc.nwaonline.com/,https://www.facebook.com/pages/The-Times-of-Northeast-Benton-County/290396971008845,,,AR
Clay County Times Democrat,Newspapers,http://www.cctimesdemocrat.com/,https://www.facebook.com/pages/Clay-County-Times-Democrat/426992317374291,,,AR
Pine Bluff Commercial,Newspapers,http://pbcommercial.com/,https://www.facebook.com/pinebluffcommercial,pbcommercial,715396,AR
Pine Bluff Commercial,Newspapers,http://pbcommercial.com/,https://www.facebook.com/pinebluffcommercial,pbcommercial,715396,AR
Pocahontas Star Herald,Newspapers,http://starheraldnews.com/,https://www.facebook.com/pages/Star-Herald-Publishing/141878765876090,,,AR
Cleveland County Herald,Newspapers,http://www.clevelandcountyherald.com/,https://www.facebook.com/clevelandcountyherald,,,AR
Courier,Newspapers,http://www.couriernews.com/,https://www.facebook.com/courieronline,rsvlcourier,089656,AR
Daily Citizen,Newspapers,http://www.thedailycitizen.com/,https://www.facebook.com/dailycitizen,seadailycitizen,1276564,AR
Sheridan Headlight,Newspapers,http://thesheridanheadlight.com/,https://www.facebook.com/pages/The-Sheridan-Headlight/119121818113561,,,AR
Sherwood Voice,Newspapers,http://pulaskinews.net/sherwood-voice,https://www.facebook.com/SherwoodVoice,SherwoodVoice,4754591,AR
Herald Leader,Newspapers,http://hl.nwaonline.com/,https://www.facebook.com/pages/Siloam-Springs-Herald-Leader/110179539051419,nwademgaz,0129,AR
Herald Leader,Newspapers,http://hl.nwaonline.com/,https://www.facebook.com/pages/Siloam-Springs-Herald-Leader/110179539051419,nwademgaz,0129,AR
Herald Leader,Newspapers,http://hl.nwaonline.com/,https://www.facebook.com/pages/Siloam-Springs-Herald-Leader/110179539051419,nwademgaz,0129,AR
Herald Leader,Newspapers,http://hl.nwaonline.com/,https://www.facebook.com/pages/Siloam-Springs-Herald-Leader/110179539051419,nwademgaz,0129,AR
La Prensa Libre,Newspapers,http://www.laprensanwa.com/,https://www.facebook.com/laprensalibre,LaPrensaLibreAR,334982677,AR
Lafayette County Press,Newspapers,http://www.lafayettecountypress.com/,https://www.facebook.com/LCPress,,,AR
Daily Leader,Newspapers,http://www.stuttgartdailyleader.com/,https://www.facebook.com/DailyLeader,Stuttgart_DL,62354,AR
Texarkana Gazette,Newspapers,http://www.texarkanagazette.com/,https://www.facebook.com/TexarkanaGazette,TxkGazette,1579242,AR
Texarkana Gazette,Newspapers,http://www.texarkanagazette.com/,https://www.facebook.com/TexarkanaGazette,TxkGazette,1579242,AR
Democrat Tribune,Newspapers,http://www.democrattribune.com/,https://www.facebook.com/pages/Poinsett-County-Democrat/459987977369820,,,AR
Press Argus-Courier,Newspapers,http://pressargus.com/,https://www.facebook.com/pages/Press-Argus-Courier/504012913049741?rf=147417455392217,,,AR
Waldron News,Newspapers,http://www.waldronnews.com/,https://www.facebook.com/waldronnewspaper,,,AR
Times Dispatch,Newspapers,http://www.thetd.com/,https://www.facebook.com/thetimesdispatch,Times_Dispatch,293616226,AR
Evening Times,Newspapers,http://www.theeveningtimes.com/,https://www.facebook.com/pages/The-Evening-Times/136499159704328,WMEveningTimes,nan,AR
White Hall Journal,Newspapers,http://www.whitehalljournal.com/,https://www.facebook.com/WhiteHallJournalNewspaper,,,AR
White Hall Progress,Newspapers,http://pbcommercial.com/white-hall,https://www.facebook.com/pinebluffcommercial,pbcommercial,715396,AR
White Hall Progress,Newspapers,http://pbcommercial.com/white-hall,https://www.facebook.com/pinebluffcommercial,pbcommercial,715396,AR
Littlerockfamily.com,Magazines,http://www.inarkansas.com/publications/little-rock-family,https://www.facebook.com/LittleRockFamily,LRFamily,225286,AR
Arkansas Deer Hunting,Magazines,http://www.ardeerhunting.com/,,,,AR
Arkansas Tourism Official Site,Magazines,http://www.arkansas.com/,https://www.facebook.com/ArkansasStateTourism,artourism,21664546,AR
Buffalo National River,Magazines,http://www.buffaloriverfun.com/,,,,AR
eFortsmith.com,Magazines,http://www.efortsmith.com/,https://www.facebook.com/pages/Entertainment-Fort-Smith-Magazine/94516349670,,,AR
Herald,College Newspapers,http://www.asuherald.com/,https://www.facebook.com/asuherald,ASUHerald,nan,AR
Oracle Online,College Newspapers,http://www.hsuoracle.com/,https://www.facebook.com/hsuoracle,,,AR
The Bray,College Newspapers,http://www.thebray.com/,https://www.facebook.com/thebrayonline,thebrayonline,23215,AR
Traveler,College Newspapers,http://www.uatrav.com/,https://www.facebook.com/uatrav,uatrav,219172,AR
Forum,College Newspapers,http://ualr.edu/forum/,https://www.facebook.com/pages/The-UALR-Forum/94078447867,theualrforum,74266,AR
Echo,College Newspapers,http://ucaecho.net/,https://www.facebook.com/UCAEcho,UCAEcho,72892366,AR
Ajo Copper News,Newspapers,http://www.cunews.info/,https://www.facebook.com/AjoCopperNews,,,AZ
Apache Junction News,Newspapers,http://www.ajnews.com/,https://www.facebook.com/pages/The-Apache-JunctionGold-Canyon-News/273405053419,,,AZ
Arizona City Independent,Newspapers,http://www.trivalleycentral.com/arizona_city_independent/,https://www.facebook.com/ArizonaCityIndependentEdition,,,AZ
San Pedro Valley News-Sun,Newspapers,http://www.bensonnews-sun.com/,https://www.facebook.com/bensonnews,bensonnews,747163,AZ
Bisbee Observer,Newspapers,http://www.thebisbeeobserver.com/,,,,AZ
Bullhead City Bee,Newspapers,http://www.bullheadcity-bee.com/,https://www.facebook.com/bullheadcitybee,BHCBee,288857,AZ
Mohave Daily News,Newspapers,http://www.mohavedailynews.com/,https://www.facebook.com/mohavevalleydailynews,MDNreporter,31273244,AZ
Camp Verde Bugle,Newspapers,http://cvbugle.com/,https://www.facebook.com/CVbugle,CVBugle,3557535,AZ
Camp Verde Journal,Newspapers,http://www.journalaz.com/news/camp-verde.html,,,,AZ
Casa Grande Dispatch,Newspapers,http://www.trivalleycentral.com/casa_grande_dispatch/,https://www.facebook.com/casa.dispatch,CGDispatch,27244,AZ
Foothills Focus,Newspapers,http://www.thefoothillsfocus.com/,https://www.facebook.com/TheFoothills.Focus,,,AZ
Sonoran News,Newspapers,http://www.sonorannews.com/,https://www.facebook.com/SonoranNews,sonorannews,234111183,AZ
SanTan Sun News,Newspapers,http://www.santansun.com/,,,,AZ
Times Publications,Newspapers,http://timespublications.com/,https://www.facebook.com/times.publications,,,AZ
Chino Valley Review,Newspapers,http://cvrnews.com/,https://www.facebook.com/ChinoValleyReview,ChinoValleynews,5573188,AZ
Coolidge Examiner,Newspapers,http://www.trivalleycentral.com/coolidge_examiner/,https://www.facebook.com/CoolidgeExaminer,coolidgenews,1649677,AZ
Florence Reminder & Blade Tribune,Newspapers,http://www.trivalleycentral.com/florence_reminder_blade_tribune/,https://www.facebook.com/floblade,FloAZBlade,3137399497,AZ
Cottonwood Journal Extra,Newspapers,http://www.journalaz.com/news/cottonwood.html,https://www.facebook.com/cottonwoodnews/,,,AZ
Verde Independent,Newspapers,http://verdenews.com/,https://www.facebook.com/verdenews,VerdeNews,171282488,AZ
Douglas Dispatch,Newspapers,http://www.douglasdispatch.com/,https://www.facebook.com/DouglasDispatch,,,AZ
Eloy Enterprise,Newspapers,http://www.trivalleycentral.com/eloy_enterprise/,https://www.facebook.com/eloyenterprise.newspaper,EloyEnterprise,29342926,AZ
Arizona Daily Sun,Newspapers,http://azdailysun.com/,https://www.facebook.com/ArizonaDailySun,azds,361747,AZ
Navajo Hopi Observer,Newspapers,http://nhonews.com/,https://www.facebook.com/NavajoHopiObserver,NHOnews,9872,AZ
Noise,Newspapers,http://thenoise.us/,https://www.facebook.com/pages/The-Noise/204220980706,,,AZ
Reminder and Blade-Tribune,Newspapers,http://www.trivalleycentral.com/florence_reminder_blade_tribune/,https://www.facebook.com/floblade,,,AZ
Fountain Hills Times,Newspapers,http://www.fhtimes.com/,https://www.facebook.com/fountainhillstimes,,,AZ
Sun News,Newspapers,http://gilbertsunnews.com/,https://www.facebook.com/gilbertsunnews,,,AZ
Glendale Star,Newspapers,http://www.glendalestar.com/,https://www.facebook.com/pages/The-Glendale-Star/147052874941,,,AZ
Glendale Today,Newspapers,http://www.yourwestvalley.com/,https://www.facebook.com/yourwestvalley,YourWVnews,nan,AZ
Glendale Today,Newspapers,http://www.yourwestvalley.com/,https://www.facebook.com/yourwestvalley,YourWVnews,nan,AZ
Glendale Today,Newspapers,http://www.yourwestvalley.com/,https://www.facebook.com/yourwestvalley,YourWVnews,nan,AZ
Arizona Silver Belt,Newspapers,http://www.silverbelt.com/,https://www.facebook.com/pages/Arizona-Silver-Belt/127421320758653,azsilverbelt,96363,AZ
Copper Country News,Newspapers,http://www.coppercountrynews.com/,,,,AZ
West Valley View,Newspapers,http://www.westvalleyview.com/,https://www.facebook.com/WestValleyView,WestValleyView,16562166,AZ
Grand Canyon News,Newspapers,http://www.grandcanyonnews.com/,https://www.facebook.com/GrandCanyonNews,GCanyonNews,122412,AZ
Grand Canyon Tour Guide,Newspapers,http://www.grandcanyontourguide.com/,,,,AZ
News & Sun,Newspapers,http://www.gvnews.com/,https://www.facebook.com/GreenValleyNews,greenvalleynews,217258,AZ
Arizona Journal,Newspapers,http://www.azjournal.com/,,,,AZ
Copper Area News,Newspapers,http://copperarea.com/,https://www.facebook.com/CopperArea,,,AZ
Kingman Daily Miner,Newspapers,http://kdminer.com/,https://www.facebook.com/dailyminer,DailyMiner,3192313,AZ
Today's News-Herald,Newspapers,http://www.havasunews.com/,https://www.facebook.com/pages/Todays-News-Herald/160566553965650,havasunews,24289998,AZ
Marana News,Newspapers,http://www.tucsonlocalmedia.com/news/marana/,https://www.facebook.com/pages/Marana-News/188826331190748,Explorer_News,1739780,AZ
Maricopa Monitor,Newspapers,http://www.copamonitor.com/,https://www.facebook.com/MaricopaMonitor,maricopamonitor,22528819,AZ
East Valley Tribune,Newspapers,http://www.eastvalleytribune.com/local/mesa/,https://www.facebook.com/EVTNow,EVTNow,14269985,AZ
Nogales International,Newspapers,http://www.nogalesinternational.com/,https://www.facebook.com/nogalesinternational,nogalesnews,1164,AZ
Weekly Bulletin,Newspapers,http://www.nogalesinternational.com/the_bulletin/,,,,AZ
Lake Powell Chronicle,Newspapers,http://www.lakepowellchronicle.com/,https://www.facebook.com/LakePowellChronicle,lakepowellchron,595658763,AZ
Parker Pioneer,Newspapers,http://parkerpioneer.net/,https://www.facebook.com/ParkerNewspaper,,,AZ
Payson Roundup,Newspapers,http://www.paysonroundup.com/,https://www.facebook.com/PaysonRoundupNewspaper,paysonroundup,668461,AZ
Peoria Times,Newspapers,http://www.peoriatimes.com/,https://www.facebook.com/pages/East-Peoria-Times-Courier/117814502837,EastPeoriaTimes,185313,AZ
Ahwatukee Foothills News,Newspapers,http://www.ahwatukee.com/,https://www.facebook.com/pages/Ahwatukee-Foothills-News/42435708153,ahwatukeefn,1878,AZ
Arcadia News,Newspapers,http://www.arcadianews.com/,https://www.facebook.com/arcadianews,,,AZ
Arizona Business Gazette,Newspapers,http://www.azcentral.com/topic/98835572-F5D3-4661-8274-EFE190D9D69A/,https://www.facebook.com/azcentral,,,AZ
Arizona Capitol Times,Newspapers,http://www.azcapitoltimes.com/,https://www.facebook.com/azcapitoltimes,azcapitoltimes,174662,AZ
Arizona Republic,Newspapers,http://www.azcentral.com/arizonarepublic/,https://www.facebook.com/azcentral,,,AZ
AZCentral,Newspapers,http://www.azcentral.com/,https://www.facebook.com/azcentral,,,AZ
CITYSunTimes,Newspapers,http://news.citysuntimes.com/,https://www.facebook.com/CITYSunTimes,CITYSunTimes,556215595,AZ
Culturadoor,Newspapers,http://www.culturadoor.com/,https://www.facebook.com/pages/Culturadoor/145397005483512,culturadoor,665962,AZ
East Valley Tribune,Newspapers,http://www.eastvalleytribune.com/,https://www.facebook.com/EVTNow,evtnow,14269985,AZ
East Valley Tribune,Newspapers,http://www.eastvalleytribune.com/,https://www.facebook.com/EVTNow,evtnow,14269985,AZ
Frontdoors News,Newspapers,http://frontdoorsnews.com/,https://www.facebook.com/frontdoorsnews,frontdoorsnews,nan,AZ
Jewish News of Phoenix,Newspapers,http://www.jewishaz.com/,https://www.facebook.com/JewishAZ,phxjnews,34776735,AZ
La Voz,Newspapers,http://www.lavozarizona.com/,https://www.facebook.com/LaVozArizona,lavozaz,2216773626,AZ
New Times,Newspapers,http://www.phoenixnewtimes.com/,https://www.facebook.com/phoenixnewtimes,PhoenixNewTimes,44439772,AZ
Phoenix Business Journal,Newspapers,http://www.bizjournals.com/phoenix/,https://www.facebook.com/phxbizjournal,phxbizjournal,23835272,AZ
Phoenix Record Reporter,Newspapers,http://www.recordreporter.com/,,,,AZ
Prensa Hispana,Newspapers,http://www.prensahispanaaz.com/,https://www.facebook.com/PrensaHispana,PrensaHispanaAZ,14767988,AZ
Daily Courier,Newspapers,http://dcourier.com/,https://www.facebook.com/DailyCourier,thedailycourier,279416,AZ
Daily Courier,Newspapers,http://dcourier.com/,https://www.facebook.com/DailyCourier,thedailycourier,279416,AZ
Prescott Valley Tribune,Newspapers,http://pvtrib.com/,https://www.facebook.com/PrescottValleyTribune,pvtrib,556388515,AZ
Big Bug News,Newspapers,http://www.dcourier.com/news/neighbors/,https://www.facebook.com/DailyCourier,thedailycourier,279416,AZ
Big Bug News,Newspapers,http://www.dcourier.com/news/neighbors/,https://www.facebook.com/DailyCourier,thedailycourier,279416,AZ
Lonesome Valley Newspaper,Newspapers,http://www.lonesomevalleynewspaper.com/,,,,AZ
Quartzsite Times,Newspapers,http://www.pvvt.com/,https://www.facebook.com/blythenews,Pvvt,289511993,AZ
Quartzsite Times,Newspapers,http://www.pvvt.com/,https://www.facebook.com/blythenews,Pvvt,289511993,AZ
Eastern Arizona Courier,Newspapers,http://www.eacourier.com/,https://www.facebook.com/eacourier,eacourier,17764197,AZ
Au-Authm Action News,Newspapers,http://www.srpmic-nsn.gov/community/auauthm/,,,,AZ
East Valley Tribune,Newspapers,http://www.eastvalleytribune.com/local/,https://www.facebook.com/EVTNow,evtnow,14269985,AZ
East Valley Tribune,Newspapers,http://www.eastvalleytribune.com/local/,https://www.facebook.com/EVTNow,evtnow,14269985,AZ
Sedona Red Rock News,Newspapers,http://www.redrocknews.com/,https://www.facebook.com/sedonanews,sedonanews,122561327,AZ
Sedona.biz,Newspapers,http://www.sedona.biz/,https://www.facebook.com/SedonaDotBiz,SedonaDotBiz,426646767,AZ
